vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l
V024,Van,Diesel,7,75,1500,True,R005,Hub North,Zone 3,171.2,477.5,1.73,1,36.7,-2.28,1.1,23.19
V047,Semi-Trailer,Diesel,6,450,26000,True,R015,Central Hub,Zone 3,165.9,21651.7,1.99,2,39.5,1.87,1.07,124.36
V040,Van,CNG,2,75,1500,True,R019,Depot B,Port Terminal,259.3,761.3,1.57,2,47.8,-1.36,1.04,37.09
V036,Van,Diesel,6,75,1500,True,R020,Central Hub,Port Terminal,198.5,1064.1,1.32,2,62.3,-0.02,1.02,24.95
V033,Truck,Diesel,6,220,8000,True,R030,Central Hub,Industrial Park,312.0,4621.0,1.93,2,33.0,3.53,1.22,198.7
V007,Van,Petrol,11,75,1500,True,R026,Central Hub,Zone 4,111.5,539.7,1.73,3,41.6,1.06,1.2,22.7
V020,Truck,Diesel,4,220,8000,True,R012,Depot A,Zone 2,56.1,2736.9,1.3,2,33.2,2.03,1.08,23.99
V005,Light Commercial,CNG,10,100,3500,True,R024,Depot C,Zone 2,102.1,2575.8,1.17,1,68.0,-1.36,1.07,20.47
V046,Truck,Diesel,4,220,8000,True,R003,Depot B,Zone 1,294.6,4418.2,1.37,2,59.7,-1.29,1.06,95.35
V046,Truck,Diesel,4,220,8000,True,R026,Central Hub,Zone 4,112.3,3243.8,1.86,3,47.9,0.4,1.3,45.71
V016,Van,Petrol,6,75,1500,True,R012,Depot A,Zone 2,56.3,936.7,1.16,2,45.3,1.7,1.12,9.64
V018,Light Commercial,Hybrid,9,100,3500,True,R023,Depot B,Zone 2,266.4,1599.3,1.14,3,68.8,-0.52,1.15,34.77
V020,Truck,Diesel,4,220,8000,True,R030,Central Hub,Industrial Park,314.5,4030.5,1.67,2,46.7,2.6,1.3,153.23
V054,Light Commercial,Petrol,7,100,3500,True,R022,Central Hub,Metro Area,262.6,2366.8,1.0,2,77.3,-2.82,1.0,49.89
V030,Van,Diesel,11,75,1500,True,R028,Central Hub,Zone 4,33.8,733.9,1.26,1,39.7,-0.61,1.23,5.02
V046,Truck,Diesel,4,220,8000,True,R001,Depot B,Port Terminal,287.9,7259.6,1.54,1,51.3,-2.24,1.17,108.46
V027,Truck,Diesel,10,220,8000,True,R006,Depot C,Zone 1,148.0,4099.3,1.68,2,53.2,4.36,1.03,79.65
V042,Bus,Hybrid,4,280,6000,True,R019,Depot B,Port Terminal,258.8,5505.3,1.39,2,54.8,-2.17,1.01,79.21
V032,Truck,Diesel,8,220,8000,True,R017,Hub North,Zone 2,142.2,6564.3,1.52,3,49.5,4.69,1.24,85.89
V017,Light Commercial,Hybrid,8,100,3500,True,R004,Depot C,Zone 3,268.1,3000.5,1.31,3,58.1,2.81,1.05,49.08
V053,Van,CNG,12,75,1500,True,R022,Central Hub,Metro Area,264.1,1123.2,1.1,2,67.5,-1.85,1.01,39.8
V043,Truck,Diesel,9,220,8000,True,R002,Hub North,Metro Area,99.4,4910.8,1.89,3,27.4,1.9,1.01,58.24
V047,Semi-Trailer,Diesel,6,450,26000,True,R030,Central Hub,Industrial Park,314.5,14372.0,1.77,2,41.7,3.43,1.04,229.4
V057,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,169.6,1991.2,2.12,1,40.0,-1.2,1.19,41.47
V015,Van,Diesel,9,75,1500,True,R014,Depot A,Metro Area,57.6,406.9,1.72,2,33.2,-1.98,1.0,8.44
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,69.5,7338.1,1.64,2,39.2,-2.84,1.24,32.96
V035,Van,Petrol,9,75,1500,True,R016,Central Hub,Industrial Park,23.6,193.6,1.5,1,33.2,1.03,1.03,3.96
V020,Truck,Diesel,4,220,8000,True,R023,Depot B,Zone 2,263.9,5869.8,1.09,3,70.2,-0.58,1.09,86.24
V027,Truck,Diesel,10,220,8000,True,R022,Central Hub,Metro Area,262.9,1649.1,1.42,2,53.7,-1.67,1.04,83.76
V015,Van,Diesel,9,75,1500,True,R029,Depot A,Port Terminal,32.9,892.2,1.01,3,50.1,3.79,1.05,5.37
V024,Van,Diesel,7,75,1500,True,R014,Depot A,Metro Area,61.2,325.9,1.46,2,38.9,-2.19,1.08,7.27
V024,Van,Diesel,7,75,1500,True,R030,Central Hub,Industrial Park,315.6,234.8,1.56,2,41.5,2.92,1.15,52.31
V022,Truck,Diesel,10,220,8000,True,R016,Central Hub,Industrial Park,24.2,4428.4,1.26,1,41.6,1.14,1.05,10.25
V045,Light Commercial,Diesel,9,100,3500,True,R027,Depot C,Zone 1,71.2,2947.5,1.11,2,53.1,-1.59,1.04,13.61
V036,Van,Diesel,6,75,1500,True,R022,Central Hub,Metro Area,262.8,603.9,1.0,2,80.5,-3.52,1.18,25.38
V029,Van,Diesel,12,75,1500,True,R004,Depot C,Zone 3,269.6,1322.0,1.31,3,62.5,2.89,1.27,52.66
V007,Van,Petrol,11,75,1500,True,R020,Central Hub,Port Terminal,197.2,163.1,1.04,2,75.3,0.2,1.11,25.78
V035,Van,Petrol,9,75,1500,True,R027,Depot C,Zone 1,68.6,743.8,1.43,2,32.6,-1.92,1.13,11.99
V011,Van,Diesel,6,75,1500,True,R004,Depot C,Zone 3,266.2,337.1,1.02,3,70.6,3.34,1.05,34.58
V019,Semi-Trailer,Diesel,11,450,26000,True,R026,Central Hub,Zone 4,113.5,9578.7,1.73,3,40.4,0.61,1.01,69.53
V025,Truck,Diesel,11,220,8000,True,R004,Depot C,Zone 3,268.0,961.4,1.25,3,55.4,2.89,1.0,102.66
V009,Semi-Trailer,Diesel,1,450,26000,True,R027,Depot C,Zone 1,70.6,3381.2,1.37,2,40.2,-1.25,1.15,31.39
V024,Van,Diesel,7,75,1500,True,R024,Depot C,Zone 2,101.8,1058.8,1.19,1,68.8,-2.0,1.01,12.46
V017,Light Commercial,Hybrid,8,100,3500,True,R005,Hub North,Zone 3,170.4,2297.3,1.98,1,39.7,-1.28,1.09,31.64
V051,Light Commercial,Diesel,8,100,3500,True,R022,Central Hub,Metro Area,263.1,969.8,1.05,2,74.9,-2.25,1.0,39.07
V052,Van,Petrol,2,75,1500,True,R004,Depot C,Zone 3,267.2,1299.0,1.23,3,62.1,3.05,1.01,51.88
V001,Semi-Trailer,Diesel,6,450,26000,True,R018,Hub North,Port Terminal,155.5,17804.3,1.12,1,69.1,2.12,1.05,90.21
V037,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,29.2,578.6,1.62,1,22.3,-0.66,1.17,5.52
V039,Truck,Diesel,12,220,8000,True,R007,Central Hub,Industrial Park,285.9,3572.0,1.42,3,53.9,-0.07,1.07,108.98
V023,Semi-Trailer,Diesel,7,450,26000,True,R006,Depot C,Zone 1,148.6,9065.5,1.81,2,39.8,4.7,1.19,118.06
V029,Van,Diesel,12,75,1500,True,R013,Central Hub,Metro Area,193.2,1209.0,1.72,2,43.3,-1.54,1.09,29.39
V048,Light Commercial,Petrol,9,100,3500,True,R012,Depot A,Zone 2,53.3,1819.5,1.14,2,44.6,2.3,1.0,14.49
V023,Semi-Trailer,Diesel,7,450,26000,True,R002,Hub North,Metro Area,100.4,5590.3,1.69,3,41.5,1.98,1.12,61.91
V004,Van,Diesel,10,75,1500,True,R014,Depot A,Metro Area,57.8,407.2,2.1,2,19.6,-2.12,1.0,9.83
V023,Semi-Trailer,Diesel,7,450,26000,True,R008,Depot B,Metro Area,127.5,9154.4,1.61,2,43.5,-3.37,1.28,55.73
V016,Van,Petrol,6,75,1500,True,R004,Depot C,Zone 3,268.7,664.0,1.25,3,54.4,2.93,1.13,47.67
V023,Semi-Trailer,Diesel,7,450,26000,True,R009,Depot A,Industrial Park,88.7,15697.3,1.64,1,25.8,-3.09,1.12,49.56
V014,Light Commercial,Diesel,4,100,3500,True,R001,Depot B,Port Terminal,289.9,3218.4,1.55,1,44.4,-2.52,1.05,57.41
V009,Semi-Trailer,Diesel,1,450,26000,True,R028,Central Hub,Zone 4,30.4,8388.6,1.15,1,37.7,0.14,1.14,14.1
V060,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,313.2,1327.0,1.65,2,47.6,3.36,1.03,83.8
V008,Semi-Trailer,Diesel,1,450,26000,True,R012,Depot A,Zone 2,55.3,3129.3,1.28,2,35.4,2.18,1.19,28.78
V043,Truck,Diesel,9,220,8000,True,R027,Depot C,Zone 1,70.5,3333.4,1.17,2,35.2,-1.68,1.0,25.67
V044,Van,CNG,4,75,1500,True,R014,Depot A,Metro Area,54.9,1010.7,1.82,2,25.9,-2.91,1.11,10.63
V038,Light Commercial,Diesel,6,100,3500,True,R028,Central Hub,Zone 4,28.0,3215.1,1.79,1,23.5,-0.44,1.1,7.87
V055,Van,CNG,6,75,1500,True,R006,Depot C,Zone 1,149.6,1093.7,1.81,2,47.3,4.88,1.35,39.48
V001,Semi-Trailer,Diesel,6,450,26000,True,R009,Depot A,Industrial Park,90.1,5207.7,1.37,1,36.9,-2.36,1.07,41.04
V019,Semi-Trailer,Diesel,11,450,26000,True,R023,Depot B,Zone 2,264.9,22269.9,1.0,3,69.1,-1.65,1.02,122.29
V012,Van,Petrol,1,75,1500,True,R007,Central Hub,Industrial Park,287.0,1219.3,1.26,3,61.7,0.69,1.01,45.45
V035,Van,Petrol,9,75,1500,True,R025,Hub North,Zone 1,68.0,391.0,1.4,2,36.1,-3.84,1.05,9.09
V039,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,190.5,7153.5,1.71,2,43.0,-1.58,1.15,89.87
V054,Light Commercial,Petrol,7,100,3500,True,R013,Central Hub,Metro Area,189.4,2474.4,1.65,2,51.9,-2.18,1.01,44.56
V023,Semi-Trailer,Diesel,7,450,26000,True,R014,Depot A,Metro Area,54.0,19900.3,1.96,2,21.5,-3.0,1.08,36.33
V015,Van,Diesel,9,75,1500,True,R024,Depot C,Zone 2,101.3,735.4,1.0,1,79.1,-1.94,1.14,11.71
V056,Semi-Trailer,Diesel,6,450,26000,True,R001,Depot B,Port Terminal,286.1,7035.1,1.46,1,49.8,-2.16,1.01,114.17
V041,Bus,Petrol,6,280,6000,True,R023,Depot B,Zone 2,266.8,4675.4,1.2,3,62.3,-0.93,1.0,116.61
V046,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,103.5,4046.6,1.19,1,60.0,-1.39,1.13,32.06
V027,Truck,Diesel,10,220,8000,True,R025,Hub North,Zone 1,69.6,7378.5,1.54,2,29.7,-2.82,1.02,32.45
V027,Truck,Diesel,10,220,8000,True,R030,Central Hub,Industrial Park,313.6,1842.7,1.31,2,55.6,2.66,1.15,122.55
V024,Van,Diesel,7,75,1500,True,R024,Depot C,Zone 2,99.0,603.1,1.15,1,35.8,-2.06,1.06,11.99
V045,Light Commercial,Diesel,9,100,3500,True,R016,Central Hub,Industrial Park,23.7,2538.3,1.54,1,33.9,0.83,1.07,6.33
V013,Truck,Hybrid,5,220,8000,True,R014,Depot A,Metro Area,55.2,4691.5,1.92,2,26.5,-2.0,1.04,19.72
V059,Light Commercial,Diesel,7,100,3500,True,R012,Depot A,Zone 2,55.8,1639.0,1.26,2,33.7,2.03,1.05,13.54
V011,Van,Diesel,6,75,1500,True,R025,Hub North,Zone 1,71.2,1044.6,1.56,2,34.8,-2.92,1.01,9.75
V028,Van,Diesel,4,75,1500,True,R012,Depot A,Zone 2,54.0,1085.0,1.2,2,47.6,1.34,1.04,7.73
V019,Semi-Trailer,Diesel,11,450,26000,True,R018,Hub North,Port Terminal,153.3,15358.3,1.26,1,56.7,2.8,1.04,96.71
V039,Truck,Diesel,12,220,8000,True,R003,Depot B,Zone 1,292.8,2969.9,1.25,2,56.7,-1.68,1.27,97.22
V041,Bus,Petrol,6,280,6000,True,R010,Hub North,Zone 2,198.5,3755.7,1.25,2,64.4,3.09,1.07,105.02
V056,Semi-Trailer,Diesel,6,450,26000,True,R008,Depot B,Metro Area,129.0,14649.9,1.97,2,39.6,-2.83,1.01,70.74
V048,Light Commercial,Petrol,9,100,3500,True,R014,Depot A,Metro Area,53.2,2723.0,1.7,2,28.9,-2.34,1.01,15.74
V015,Van,Diesel,9,75,1500,True,R016,Central Hub,Industrial Park,20.5,983.2,1.38,1,39.4,0.94,1.05,3.19
V013,Truck,Hybrid,5,220,8000,True,R022,Central Hub,Metro Area,263.6,4178.0,1.1,2,69.4,-3.22,1.0,60.22
V054,Light Commercial,Petrol,7,100,3500,True,R013,Central Hub,Metro Area,190.3,405.6,1.63,2,51.6,-2.01,1.03,37.77
V030,Van,Diesel,11,75,1500,True,R005,Hub North,Zone 3,172.9,362.8,1.43,1,52.4,-1.64,1.01,19.81
V006,Semi-Trailer,Diesel,8,450,26000,True,R017,Hub North,Zone 2,142.2,10038.7,1.43,3,54.1,4.31,1.08,89.98
V050,Light Commercial,Diesel,2,100,3500,True,R002,Hub North,Metro Area,99.9,2139.1,1.68,3,34.1,1.81,1.02,25.42
V039,Truck,Diesel,12,220,8000,True,R026,Central Hub,Zone 4,110.9,6188.0,1.74,3,33.3,0.38,1.26,60.08
V002,Truck,Diesel,11,220,8000,True,R024,Depot C,Zone 2,102.2,7327.7,1.02,1,77.8,-2.45,1.18,36.31
V047,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,287.6,15855.7,1.31,3,55.4,0.68,1.22,156.91
V037,Van,Petrol,6,75,1500,True,R008,Depot B,Metro Area,129.3,1079.3,1.67,2,47.0,-2.35,1.12,21.46
V037,Van,Petrol,6,75,1500,True,R001,Depot B,Port Terminal,288.6,942.3,1.6,1,53.6,-2.27,1.0,40.9
V052,Van,Petrol,2,75,1500,True,R011,Central Hub,Port Terminal,311.3,698.6,1.07,1,68.6,1.08,1.1,41.81
V030,Van,Diesel,11,75,1500,True,R002,Hub North,Metro Area,99.3,927.3,1.76,3,26.6,2.23,1.05,21.84
V028,Van,Diesel,4,75,1500,True,R029,Depot A,Port Terminal,29.7,660.9,1.0,3,49.8,4.5,1.24,4.57
V038,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,171.5,1699.6,1.72,1,37.7,-0.9,1.25,38.63
V012,Van,Petrol,1,75,1500,True,R020,Central Hub,Port Terminal,202.0,1311.5,1.6,2,55.5,0.43,1.04,35.05
V010,Semi-Trailer,Diesel,12,450,26000,True,R018,Hub North,Port Terminal,155.6,15061.3,1.0,1,74.8,2.32,1.11,90.39
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,128.4,648.7,1.55,2,54.9,-2.48,1.03,20.65
V013,Truck,Hybrid,5,220,8000,True,R025,Hub North,Zone 1,68.4,4361.6,1.33,2,36.2,-2.58,1.04,17.44
V031,Light Commercial,Diesel,6,100,3500,True,R004,Depot C,Zone 3,267.6,3185.9,1.18,3,63.9,3.53,1.02,67.75
V017,Light Commercial,Hybrid,8,100,3500,True,R027,Depot C,Zone 1,72.0,647.6,1.27,2,43.1,-1.92,1.04,8.77
V014,Light Commercial,Diesel,4,100,3500,True,R023,Depot B,Zone 2,266.0,3239.3,1.28,3,54.4,-0.76,1.0,53.07
V036,Van,Diesel,6,75,1500,True,R020,Central Hub,Port Terminal,198.5,1409.2,1.35,2,55.3,-0.17,1.18,28.8
V049,Truck,Diesel,8,220,8000,True,R027,Depot C,Zone 1,71.6,4612.8,1.2,2,45.2,-0.87,1.0,24.73
V027,Truck,Diesel,10,220,8000,True,R013,Central Hub,Metro Area,194.9,3060.6,1.5,2,49.0,-2.45,1.1,71.33
V009,Semi-Trailer,Diesel,1,450,26000,True,R009,Depot A,Industrial Park,90.6,2790.8,1.6,1,29.3,-2.83,1.11,40.59
V015,Van,Diesel,9,75,1500,True,R005,Hub North,Zone 3,171.9,169.8,1.57,1,52.3,-2.17,1.09,19.23
V010,Semi-Trailer,Diesel,12,450,26000,True,R028,Central Hub,Zone 4,29.9,11176.9,1.58,1,37.2,-0.45,1.3,17.87
V053,Van,CNG,12,75,1500,True,R013,Central Hub,Metro Area,192.3,1148.4,1.81,2,47.7,-0.99,1.0,37.71
V020,Truck,Diesel,4,220,8000,True,R025,Hub North,Zone 1,68.5,7208.1,1.51,2,30.3,-3.09,1.29,28.6
V023,Semi-Trailer,Diesel,7,450,26000,True,R010,Hub North,Zone 2,196.5,6020.6,1.28,2,56.5,3.54,1.04,116.21
V005,Light Commercial,CNG,10,100,3500,True,R029,Depot A,Port Terminal,32.2,1801.1,1.26,3,37.8,4.12,1.14,9.71
V027,Truck,Diesel,10,220,8000,True,R027,Depot C,Zone 1,70.7,4211.7,1.27,2,42.4,-1.66,1.09,24.54
V055,Van,CNG,6,75,1500,True,R010,Hub North,Zone 2,197.7,634.9,1.42,2,48.1,3.65,1.08,37.55
V025,Truck,Diesel,11,220,8000,True,R015,Central Hub,Zone 3,162.1,4471.7,1.66,2,40.7,1.96,1.05,81.61
V040,Van,CNG,2,75,1500,True,R024,Depot C,Zone 2,101.9,1329.4,1.09,1,66.1,-2.61,1.06,13.87
V011,Van,Diesel,6,75,1500,True,R007,Central Hub,Industrial Park,284.7,709.1,1.23,3,57.2,0.61,1.01,35.66
V009,Semi-Trailer,Diesel,1,450,26000,True,R001,Depot B,Port Terminal,287.4,5644.9,1.59,1,50.8,-2.08,1.1,120.51
V044,Van,CNG,4,75,1500,True,R009,Depot A,Industrial Park,87.7,998.4,1.49,1,36.7,-2.15,1.21,14.91
V004,Van,Diesel,10,75,1500,True,R018,Hub North,Port Terminal,158.0,190.0,1.28,1,56.8,3.3,1.01,22.37
V027,Truck,Diesel,10,220,8000,True,R005,Hub North,Zone 3,174.9,7192.8,1.88,1,39.0,-1.32,1.06,85.61
V020,Truck,Diesel,4,220,8000,True,R011,Central Hub,Port Terminal,312.3,7191.2,1.43,1,42.2,0.65,1.03,136.13
V001,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,32.2,4636.4,1.46,1,32.3,-0.21,1.11,16.25
V032,Truck,Diesel,8,220,8000,True,R003,Depot B,Zone 1,295.4,4546.0,1.0,2,80.0,-1.9,1.06,92.13
V058,Truck,Diesel,12,220,8000,True,R002,Hub North,Metro Area,102.5,6222.3,1.73,3,41.3,1.53,1.15,55.87
V005,Light Commercial,CNG,10,100,3500,True,R013,Central Hub,Metro Area,195.0,1732.1,1.84,2,36.3,-1.95,1.05,51.39
V049,Truck,Diesel,8,220,8000,True,R001,Depot B,Port Terminal,287.2,4055.6,1.38,1,59.7,-2.89,1.1,89.19
V033,Truck,Diesel,6,220,8000,True,R001,Depot B,Port Terminal,287.1,7397.4,1.19,1,58.5,-2.22,1.01,97.11
V044,Van,CNG,4,75,1500,True,R006,Depot C,Zone 1,148.7,443.9,1.49,2,56.7,4.86,1.05,29.45
V006,Semi-Trailer,Diesel,8,450,26000,True,R004,Depot C,Zone 3,268.1,14231.5,1.34,3,67.6,2.69,1.18,169.58
V053,Van,CNG,12,75,1500,True,R025,Hub North,Zone 1,68.6,296.6,1.75,2,28.1,-2.9,1.06,11.94
V001,Semi-Trailer,Diesel,6,450,26000,True,R004,Depot C,Zone 3,267.7,9283.9,1.1,3,72.9,2.72,1.05,134.98
V055,Van,CNG,6,75,1500,True,R016,Central Hub,Industrial Park,21.7,1234.9,1.52,1,26.2,0.53,1.07,4.64
V040,Van,CNG,2,75,1500,True,R022,Central Hub,Metro Area,266.5,1063.5,1.05,2,64.7,-1.84,1.03,35.71
V021,Van,Diesel,10,75,1500,True,R019,Depot B,Port Terminal,256.4,930.3,1.76,2,39.5,-2.04,1.1,38.65
V001,Semi-Trailer,Diesel,6,450,26000,True,R020,Central Hub,Port Terminal,199.9,5116.9,1.69,2,47.7,-0.71,1.08,91.88
V037,Van,Petrol,6,75,1500,True,R011,Central Hub,Port Terminal,312.2,1234.6,1.23,1,60.8,0.6,1.06,52.49
V006,Semi-Trailer,Diesel,8,450,26000,True,R027,Depot C,Zone 1,68.0,9188.2,1.38,2,35.4,-1.5,1.03,34.05
V037,Van,Petrol,6,75,1500,True,R003,Depot B,Zone 1,293.2,832.1,1.21,2,56.8,-1.39,1.01,38.44
V047,Semi-Trailer,Diesel,6,450,26000,True,R004,Depot C,Zone 3,267.1,7759.8,1.11,3,67.2,3.77,1.05,137.52
V017,Light Commercial,Hybrid,8,100,3500,True,R026,Central Hub,Zone 4,112.8,1899.2,1.85,3,37.9,0.23,1.05,19.41
V015,Van,Diesel,9,75,1500,True,R003,Depot B,Zone 1,293.8,866.7,1.0,2,71.3,-1.89,1.04,32.34
V014,Light Commercial,Diesel,4,100,3500,True,R006,Depot C,Zone 1,147.6,1362.9,1.73,2,39.2,5.08,1.06,44.24
V014,Light Commercial,Diesel,4,100,3500,True,R006,Depot C,Zone 1,145.5,1855.1,1.93,2,39.6,4.82,1.03,47.44
V007,Van,Petrol,11,75,1500,True,R001,Depot B,Port Terminal,291.8,667.7,1.5,1,47.0,-2.06,1.19,45.78
V015,Van,Diesel,9,75,1500,True,R004,Depot C,Zone 3,268.2,1039.3,1.47,3,51.2,2.73,1.28,46.63
V040,Van,CNG,2,75,1500,True,R018,Hub North,Port Terminal,158.3,843.5,1.25,1,52.7,3.23,1.08,28.63
V019,Semi-Trailer,Diesel,11,450,26000,True,R020,Central Hub,Port Terminal,198.1,22005.5,1.09,2,71.0,0.12,1.02,107.37
V047,Semi-Trailer,Diesel,6,450,26000,True,R003,Depot B,Zone 1,293.4,3697.1,1.0,2,76.0,-1.58,1.07,106.47
V050,Light Commercial,Diesel,2,100,3500,True,R029,Depot A,Port Terminal,33.7,429.3,1.3,3,37.4,3.67,1.05,7.72
V046,Truck,Diesel,4,220,8000,True,R003,Depot B,Zone 1,291.5,2082.1,1.26,2,60.2,-1.62,1.04,86.09
V033,Truck,Diesel,6,220,8000,True,R021,Depot A,Metro Area,280.0,1606.3,1.29,1,61.9,0.79,1.04,94.68
V019,Semi-Trailer,Diesel,11,450,26000,True,R025,Hub North,Zone 1,66.5,14222.3,1.58,2,25.9,-3.51,1.06,38.25
V056,Semi-Trailer,Diesel,6,450,26000,True,R016,Central Hub,Industrial Park,22.0,7023.0,1.69,1,29.8,0.62,1.1,13.49
V013,Truck,Hybrid,5,220,8000,True,R015,Central Hub,Zone 3,163.0,909.1,1.94,2,33.4,1.55,1.11,55.21
V028,Van,Diesel,4,75,1500,True,R004,Depot C,Zone 3,266.6,510.3,1.25,3,60.1,2.81,1.12,38.98
V028,Van,Diesel,4,75,1500,True,R008,Depot B,Metro Area,129.1,799.2,1.79,2,40.8,-2.75,1.25,16.77
V045,Light Commercial,Diesel,9,100,3500,True,R026,Central Hub,Zone 4,108.1,2474.9,1.7,3,44.1,0.92,1.07,28.04
V033,Truck,Diesel,6,220,8000,True,R011,Central Hub,Port Terminal,310.9,3781.1,1.21,1,65.6,0.69,1.27,112.29
V048,Light Commercial,Petrol,9,100,3500,True,R002,Hub North,Metro Area,100.7,3214.1,1.66,3,48.5,1.8,1.05,31.62
V056,Semi-Trailer,Diesel,6,450,26000,True,R022,Central Hub,Metro Area,262.1,7007.9,1.0,2,79.3,-2.55,1.16,96.13
V024,Van,Diesel,7,75,1500,True,R021,Depot A,Metro Area,281.9,805.4,1.14,1,64.3,0.38,1.05,35.73
V053,Van,CNG,12,75,1500,True,R002,Hub North,Metro Area,99.9,472.8,1.97,3,28.3,1.11,1.01,23.26
V011,Van,Diesel,6,75,1500,True,R002,Hub North,Metro Area,100.4,1178.5,1.5,3,52.2,2.21,1.09,16.99
V055,Van,CNG,6,75,1500,True,R004,Depot C,Zone 3,267.2,389.4,1.36,3,53.8,2.64,1.0,44.91
V011,Van,Diesel,6,75,1500,True,R002,Hub North,Metro Area,100.7,1376.0,1.72,3,44.2,1.6,1.03,19.17
V052,Van,Petrol,2,75,1500,True,R019,Depot B,Port Terminal,260.0,1063.7,1.46,2,50.8,-1.5,1.04,37.9
V024,Van,Diesel,7,75,1500,True,R004,Depot C,Zone 3,271.8,860.0,1.4,3,59.1,2.94,1.18,44.54
V058,Truck,Diesel,12,220,8000,True,R019,Depot B,Port Terminal,259.1,4420.0,1.52,2,52.6,-1.45,1.07,98.09
V008,Semi-Trailer,Diesel,1,450,26000,True,R006,Depot C,Zone 1,149.3,10610.6,1.63,2,44.7,4.5,1.29,109.94
V028,Van,Diesel,4,75,1500,True,R030,Central Hub,Industrial Park,316.4,176.8,1.75,2,41.2,2.8,1.16,49.27
V055,Van,CNG,6,75,1500,True,R022,Central Hub,Metro Area,264.5,1316.8,1.02,2,77.5,-2.05,1.04,38.97
V003,Bus,Hybrid,9,280,6000,True,R012,Depot A,Zone 2,57.6,4654.2,1.41,2,40.8,2.2,1.01,22.87
V016,Van,Petrol,6,75,1500,True,R013,Central Hub,Metro Area,193.4,321.9,1.75,2,44.0,-1.78,1.01,27.29
V006,Semi-Trailer,Diesel,8,450,26000,True,R002,Hub North,Metro Area,101.0,5298.0,1.52,3,51.8,2.06,1.13,55.31
V020,Truck,Diesel,4,220,8000,True,R002,Hub North,Metro Area,101.3,2895.1,1.68,3,49.8,1.5,1.04,41.07
V024,Van,Diesel,7,75,1500,True,R017,Hub North,Zone 2,140.1,1123.0,1.39,3,53.2,5.1,1.01,26.84
V038,Light Commercial,Diesel,6,100,3500,True,R001,Depot B,Port Terminal,288.7,1846.9,1.53,1,49.4,-2.82,1.01,52.18
V016,Van,Petrol,6,75,1500,True,R020,Central Hub,Port Terminal,196.6,984.1,1.32,2,58.9,-0.15,1.02,29.09
V010,Semi-Trailer,Diesel,12,450,26000,True,R012,Depot A,Zone 2,52.8,2736.9,1.03,2,47.0,1.81,1.0,26.51
V011,Van,Diesel,6,75,1500,True,R005,Hub North,Zone 3,172.4,1327.7,1.67,1,51.6,-1.58,1.11,24.58
V057,Light Commercial,Diesel,6,100,3500,True,R017,Hub North,Zone 2,141.1,842.9,1.9,3,37.8,4.05,1.08,41.5
V058,Truck,Diesel,12,220,8000,True,R017,Hub North,Zone 2,142.8,2968.5,1.54,3,48.8,3.92,1.12,74.29
V014,Light Commercial,Diesel,4,100,3500,True,R023,Depot B,Zone 2,266.7,3167.8,1.11,3,75.5,-0.54,1.05,49.77
V012,Van,Petrol,1,75,1500,True,R006,Depot C,Zone 1,148.0,1084.4,1.67,2,37.5,3.96,1.05,33.67
V004,Van,Diesel,10,75,1500,True,R017,Hub North,Zone 2,141.4,801.6,1.6,3,47.7,4.62,1.02,27.92
V058,Truck,Diesel,12,220,8000,True,R026,Central Hub,Zone 4,113.3,6667.8,1.65,3,42.7,0.8,1.03,59.57
V043,Truck,Diesel,9,220,8000,True,R009,Depot A,Industrial Park,88.4,1216.6,1.55,1,32.3,-2.67,1.15,31.12
V046,Truck,Diesel,4,220,8000,True,R026,Central Hub,Zone 4,112.7,1318.8,1.75,3,38.2,0.75,1.15,50.11
V018,Light Commercial,Hybrid,9,100,3500,True,R022,Central Hub,Metro Area,262.3,811.6,1.09,2,67.1,-2.72,1.09,29.83
V039,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,191.9,2599.1,1.63,2,46.2,-2.34,1.19,71.24
V004,Van,Diesel,10,75,1500,True,R027,Depot C,Zone 1,72.0,1054.0,1.12,2,45.7,-2.05,1.05,9.37
V041,Bus,Petrol,6,280,6000,True,R030,Central Hub,Industrial Park,315.3,3315.3,1.61,2,50.1,3.18,1.05,187.74
V035,Van,Petrol,9,75,1500,True,R008,Depot B,Metro Area,127.8,693.2,1.58,2,38.2,-2.5,1.09,21.0
V020,Truck,Diesel,4,220,8000,True,R030,Central Hub,Industrial Park,313.0,6121.6,1.58,2,47.0,3.02,1.0,149.23
