vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l,payload_capacity_ratio,speed_efficiency_deviation,traffic_speed_ratio,grade_distance_work,payload_tonnage,weather_stress_index
V017,Light Commercial,Hybrid,8,100,3500,True,R005,Hub North,Zone 3,170.4,2297.3,1.98,1,39.7,-1.28,1.09,31.64,0.6563714285714286,640.0899999999998,0.048648648648648644,168.21888,2.2973000000000003,15.336000000000015
V051,Light Commercial,Diesel,8,100,3500,True,R022,Central Hub,Metro Area,263.1,969.8,1.05,2,74.9,-2.25,1.0,39.07,0.27708571428571427,98.01000000000012,0.01383399209486166,257.18025000000006,0.9698,0.0
V052,Van,Petrol,2,75,1500,True,R004,Depot C,Zone 3,267.2,1299.0,1.23,3,62.1,3.05,1.01,51.88,0.866,8.409999999999991,0.019492868462757527,275.34959999999995,1.299,2.6720000000000024
V001,Semi-Trailer,Diesel,6,450,26000,True,R018,Hub North,Port Terminal,155.5,17804.3,1.12,1,69.1,2.12,1.05,90.21,0.6847807692307692,16.809999999999953,0.015977175463623396,158.7966,17.804299999999998,7.775000000000007
V037,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,29.2,578.6,1.62,1,22.3,-0.66,1.17,5.52,0.3857333333333334,1823.2900000000002,0.06952789699570816,29.007279999999998,0.5786,4.963999999999998
V039,Truck,Diesel,12,220,8000,True,R007,Central Hub,Industrial Park,285.9,3572.0,1.42,3,53.9,-0.07,1.07,108.98,0.4465,123.21000000000004,0.025865209471766848,285.69987,3.572,20.013000000000016
V023,Semi-Trailer,Diesel,7,450,26000,True,R006,Depot C,Zone 1,148.6,9065.5,1.81,2,39.8,4.7,1.19,118.06,0.3486730769230769,635.0400000000002,0.04436274509803922,155.58419999999998,9.0655,28.23399999999999
V029,Van,Diesel,12,75,1500,True,R013,Central Hub,Metro Area,193.2,1209.0,1.72,2,43.3,-1.54,1.09,29.39,0.806,470.8900000000001,0.03882618510158014,190.22472,1.209,17.388000000000016
V048,Light Commercial,Petrol,9,100,3500,True,R012,Depot A,Zone 2,53.3,1819.5,1.14,2,44.6,2.3,1.0,14.49,0.5198571428571429,416.15999999999997,0.024999999999999998,54.52589999999999,1.8195,0.0
V023,Semi-Trailer,Diesel,7,450,26000,True,R002,Hub North,Metro Area,100.4,5590.3,1.69,3,41.5,1.98,1.12,61.91,0.21501153846153848,552.25,0.03976470588235294,102.38792000000001,5.5903,12.04800000000001
V004,Van,Diesel,10,75,1500,True,R014,Depot A,Metro Area,57.8,407.2,2.1,2,19.6,-2.12,1.0,9.83,0.27146666666666663,2061.16,0.10194174757281553,56.574639999999995,0.4072,0.0
V023,Semi-Trailer,Diesel,7,450,26000,True,R008,Depot B,Metro Area,127.5,9154.4,1.61,2,43.5,-3.37,1.28,55.73,0.3520923076923077,462.25,0.03617977528089888,123.20325000000001,9.154399999999999,35.7
V016,Van,Petrol,6,75,1500,True,R004,Depot C,Zone 3,268.7,664.0,1.25,3,54.4,2.93,1.13,47.67,0.44266666666666665,112.36000000000003,0.02256317689530686,276.57291000000004,0.664,34.93099999999997
V023,Semi-Trailer,Diesel,7,450,26000,True,R009,Depot A,Industrial Park,88.7,15697.3,1.64,1,25.8,-3.09,1.12,49.56,0.6037423076923076,1536.6400000000003,0.06119402985074626,85.95917,15.697299999999998,10.644000000000009
V014,Light Commercial,Diesel,4,100,3500,True,R001,Depot B,Port Terminal,289.9,3218.4,1.55,1,44.4,-2.52,1.05,57.41,0.9195428571428572,424.36000000000007,0.034140969162995596,282.59452,3.2184,14.495000000000012
V009,Semi-Trailer,Diesel,1,450,26000,True,R028,Central Hub,Zone 4,30.4,8388.6,1.15,1,37.7,0.14,1.14,14.1,0.32263846153846154,745.2899999999998,0.029715762273901804,30.44256,8.3886,4.255999999999997
V060,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,313.2,1327.0,1.65,2,47.6,3.36,1.03,83.8,0.37914285714285717,302.75999999999993,0.033950617283950615,323.72352,1.327,9.396000000000008
V008,Semi-Trailer,Diesel,1,450,26000,True,R012,Depot A,Zone 2,55.3,3129.3,1.28,2,35.4,2.18,1.19,28.78,0.12035769230769232,876.1600000000001,0.035164835164835165,56.505539999999996,3.1293,10.506999999999996
V043,Truck,Diesel,9,220,8000,True,R027,Depot C,Zone 1,70.5,3333.4,1.17,2,35.2,-1.68,1.0,25.67,0.416675,888.0399999999998,0.032320441988950274,69.3156,3.3334,0.0
V044,Van,CNG,4,75,1500,True,R014,Depot A,Metro Area,54.9,1010.7,1.82,2,25.9,-2.91,1.11,10.63,0.6738000000000001,1528.8100000000002,0.06765799256505577,53.302409999999995,1.0107000000000002,6.039000000000005
V038,Light Commercial,Diesel,6,100,3500,True,R028,Central Hub,Zone 4,28.0,3215.1,1.79,1,23.5,-0.44,1.1,7.87,0.9186,1722.25,0.07306122448979592,27.876800000000003,3.2151,2.8000000000000025
V055,Van,CNG,6,75,1500,True,R006,Depot C,Zone 1,149.6,1093.7,1.81,2,47.3,4.88,1.35,39.48,0.7291333333333334,313.2900000000001,0.03747412008281574,156.90048,1.0937000000000001,52.360000000000014
V001,Semi-Trailer,Diesel,6,450,26000,True,R009,Depot A,Industrial Park,90.1,5207.7,1.37,1,36.9,-2.36,1.07,41.04,0.20029615384615385,789.6100000000001,0.03614775725593668,87.97364,5.2077,6.307000000000005
V019,Semi-Trailer,Diesel,11,450,26000,True,R023,Depot B,Zone 2,264.9,22269.9,1.0,3,69.1,-1.65,1.02,122.29,0.8565346153846154,16.809999999999953,0.014265335235378032,260.52915,22.2699,5.2980000000000045
V012,Van,Petrol,1,75,1500,True,R007,Central Hub,Industrial Park,287.0,1219.3,1.26,3,61.7,0.69,1.01,45.45,0.8128666666666666,10.889999999999981,0.020095693779904306,288.9803,1.2193,2.8700000000000028
V035,Van,Petrol,9,75,1500,True,R025,Hub North,Zone 1,68.0,391.0,1.4,2,36.1,-3.84,1.05,9.09,0.26066666666666666,835.2099999999999,0.03773584905660377,65.3888,0.391,3.400000000000003
V039,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,190.5,7153.5,1.71,2,43.0,-1.58,1.15,89.87,0.8941875,484.0,0.038863636363636364,187.49009999999998,7.1535,28.57499999999998
V054,Light Commercial,Petrol,7,100,3500,True,R013,Central Hub,Metro Area,189.4,2474.4,1.65,2,51.9,-2.18,1.01,44.56,0.7069714285714286,171.61000000000004,0.031190926275992438,185.27107999999998,2.4744,1.8940000000000017
V023,Semi-Trailer,Diesel,7,450,26000,True,R014,Depot A,Metro Area,54.0,19900.3,1.96,2,21.5,-3.0,1.08,36.33,0.7653961538461538,1892.25,0.08711111111111111,52.379999999999995,19.900299999999998,4.320000000000004
V015,Van,Diesel,9,75,1500,True,R024,Depot C,Zone 2,101.3,735.4,1.0,1,79.1,-1.94,1.14,11.71,0.49026666666666663,198.80999999999983,0.012484394506866418,99.33478,0.7353999999999999,14.18199999999999
V056,Semi-Trailer,Diesel,6,450,26000,True,R001,Depot B,Port Terminal,286.1,7035.1,1.46,1,49.8,-2.16,1.01,114.17,0.27058076923076924,231.04000000000008,0.02874015748031496,279.92024000000004,7.035100000000001,2.861000000000003
V041,Bus,Petrol,6,280,6000,True,R023,Depot B,Zone 2,266.8,4675.4,1.2,3,62.3,-0.93,1.0,116.61,0.7792333333333332,7.290000000000015,0.018957345971563982,264.31876,4.6754,0.0
V046,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,103.5,4046.6,1.19,1,60.0,-1.39,1.13,32.06,0.505825,25.0,0.019508196721311474,102.06135,4.0466,13.45499999999999
V027,Truck,Diesel,10,220,8000,True,R025,Hub North,Zone 1,69.6,7378.5,1.54,2,29.7,-2.82,1.02,32.45,0.9223125,1246.0899999999997,0.0501628664495114,67.63727999999999,7.3785,1.392000000000001
V027,Truck,Diesel,10,220,8000,True,R030,Central Hub,Industrial Park,313.6,1842.7,1.31,2,55.6,2.66,1.15,122.55,0.2303375,88.35999999999997,0.02314487632508834,321.94176,1.8427,47.03999999999998
V024,Van,Diesel,7,75,1500,True,R024,Depot C,Zone 2,99.0,603.1,1.15,1,35.8,-2.06,1.06,11.99,0.4020666666666667,852.6400000000002,0.03125,96.9606,0.6031,5.940000000000005
V045,Light Commercial,Diesel,9,100,3500,True,R016,Central Hub,Industrial Park,23.7,2538.3,1.54,1,33.9,0.83,1.07,6.33,0.7252285714285714,967.21,0.04412607449856734,23.89671,2.5383,1.6590000000000014
V013,Truck,Hybrid,5,220,8000,True,R014,Depot A,Metro Area,55.2,4691.5,1.92,2,26.5,-2.0,1.04,19.72,0.5864375,1482.25,0.06981818181818182,54.096000000000004,4.6915,2.208000000000002
V059,Light Commercial,Diesel,7,100,3500,True,R012,Depot A,Zone 2,55.8,1639.0,1.26,2,33.7,2.03,1.05,13.54,0.4682857142857143,979.6899999999998,0.03631123919308357,56.932739999999995,1.639,2.7900000000000023
V011,Van,Diesel,6,75,1500,True,R025,Hub North,Zone 1,71.2,1044.6,1.56,2,34.8,-2.92,1.01,9.75,0.6963999999999999,912.0400000000002,0.04357541899441341,69.12096,1.0446,0.7120000000000006
V028,Van,Diesel,4,75,1500,True,R012,Depot A,Zone 2,54.0,1085.0,1.2,2,47.6,1.34,1.04,7.73,0.7233333333333334,302.75999999999993,0.024691358024691357,54.723600000000005,1.085,2.160000000000002
V019,Semi-Trailer,Diesel,11,450,26000,True,R018,Hub North,Port Terminal,153.3,15358.3,1.26,1,56.7,2.8,1.04,96.71,0.5907038461538461,68.88999999999996,0.021837088388214902,157.59240000000003,15.3583,6.132000000000006
V039,Truck,Diesel,12,220,8000,True,R003,Depot B,Zone 1,292.8,2969.9,1.25,2,56.7,-1.68,1.27,97.22,0.3712375,68.88999999999996,0.02166377816291161,287.88096,2.9699,79.05600000000001
V041,Bus,Petrol,6,280,6000,True,R010,Hub North,Zone 2,198.5,3755.7,1.25,2,64.4,3.09,1.07,105.02,0.62595,0.35999999999999316,0.0191131498470948,204.63365,3.7557,13.895000000000012
V056,Semi-Trailer,Diesel,6,450,26000,True,R008,Depot B,Metro Area,129.0,14649.9,1.97,2,39.6,-2.83,1.01,70.74,0.5634576923076923,645.16,0.048522167487684724,125.3493,14.649899999999999,1.2900000000000011
V048,Light Commercial,Petrol,9,100,3500,True,R014,Depot A,Metro Area,53.2,2723.0,1.7,2,28.9,-2.34,1.01,15.74,0.778,1303.21,0.0568561872909699,51.95512,2.723,0.5320000000000005
V015,Van,Diesel,9,75,1500,True,R016,Central Hub,Industrial Park,20.5,983.2,1.38,1,39.4,0.94,1.05,3.19,0.6554666666666666,655.3600000000001,0.034158415841584154,20.692700000000002,0.9832000000000001,1.0250000000000008
V013,Truck,Hybrid,5,220,8000,True,R022,Central Hub,Metro Area,263.6,4178.0,1.1,2,69.4,-3.22,1.0,60.22,0.52225,19.36000000000005,0.015625,255.11208000000002,4.178,0.0
V054,Light Commercial,Petrol,7,100,3500,True,R013,Central Hub,Metro Area,190.3,405.6,1.63,2,51.6,-2.01,1.03,37.77,0.11588571428571429,179.55999999999997,0.030988593155893532,186.47497,0.4056,5.709000000000006
V030,Van,Diesel,11,75,1500,True,R005,Hub North,Zone 3,172.9,362.8,1.43,1,52.4,-1.64,1.01,19.81,0.24186666666666667,158.76000000000005,0.026779026217228465,170.06444000000002,0.3628,1.7290000000000016
V006,Semi-Trailer,Diesel,8,450,26000,True,R017,Hub North,Zone 2,142.2,10038.7,1.43,3,54.1,4.31,1.08,89.98,0.3861038461538462,118.80999999999997,0.025952813067150634,148.32881999999998,10.0387,11.376000000000008
V050,Light Commercial,Diesel,2,100,3500,True,R002,Hub North,Metro Area,99.9,2139.1,1.68,3,34.1,1.81,1.02,25.42,0.6111714285714286,954.81,0.04786324786324786,101.70819,2.1391,1.998000000000002
V039,Truck,Diesel,12,220,8000,True,R026,Central Hub,Zone 4,110.9,6188.0,1.74,3,33.3,0.38,1.26,60.08,0.7735,1004.8900000000002,0.05072886297376094,111.32142,6.188,28.834000000000003
V002,Truck,Diesel,11,220,8000,True,R024,Depot C,Zone 2,102.2,7327.7,1.02,1,77.8,-2.45,1.18,36.31,0.9159625,163.83999999999992,0.012944162436548223,99.6961,7.3277,18.395999999999994
V047,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,287.6,15855.7,1.31,3,55.4,0.68,1.22,156.91,0.6098346153846154,92.16000000000003,0.02322695035460993,289.55568,15.8557,63.272
V037,Van,Petrol,6,75,1500,True,R008,Depot B,Metro Area,129.3,1079.3,1.67,2,47.0,-2.35,1.12,21.46,0.7195333333333334,324.0,0.034791666666666665,126.26145000000001,1.0793,15.516000000000016
V037,Van,Petrol,6,75,1500,True,R001,Depot B,Port Terminal,288.6,942.3,1.6,1,53.6,-2.27,1.0,40.9,0.6282,129.95999999999998,0.029304029304029304,282.04878,0.9422999999999999,0.0
V052,Van,Petrol,2,75,1500,True,R011,Central Hub,Port Terminal,311.3,698.6,1.07,1,68.6,1.08,1.1,41.81,0.46573333333333333,12.959999999999958,0.015373563218390807,314.66204,0.6986,31.130000000000027
V030,Van,Diesel,11,75,1500,True,R002,Hub North,Metro Area,99.3,927.3,1.76,3,26.6,2.23,1.05,21.84,0.6182,1474.56,0.06376811594202898,101.51438999999999,0.9272999999999999,4.965000000000004
V028,Van,Diesel,4,75,1500,True,R029,Depot A,Port Terminal,29.7,660.9,1.0,3,49.8,4.5,1.24,4.57,0.4406,231.04000000000008,0.01968503937007874,31.036499999999997,0.6608999999999999,7.127999999999999
V038,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,171.5,1699.6,1.72,1,37.7,-0.9,1.25,38.63,0.4856,745.2899999999998,0.04444444444444444,169.9565,1.6996,42.875
V012,Van,Petrol,1,75,1500,True,R020,Central Hub,Port Terminal,202.0,1311.5,1.6,2,55.5,0.43,1.04,35.05,0.8743333333333333,90.25,0.028318584070796463,202.8686,1.3115,8.080000000000007
V010,Semi-Trailer,Diesel,12,450,26000,True,R018,Hub North,Port Terminal,155.6,15061.3,1.0,1,74.8,2.32,1.11,90.39,0.5792807692307692,96.03999999999995,0.013192612137203167,159.20992,15.0613,17.116000000000014
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,128.4,648.7,1.55,2,54.9,-2.48,1.03,20.65,0.18534285714285714,102.01000000000003,0.027728085867620753,125.21568,0.6487,3.8520000000000034
V013,Truck,Hybrid,5,220,8000,True,R025,Hub North,Zone 1,68.4,4361.6,1.33,2,36.2,-2.58,1.04,17.44,0.5452,829.4399999999998,0.03575268817204301,66.63528000000001,4.3616,2.736000000000003
V031,Light Commercial,Diesel,6,100,3500,True,R004,Depot C,Zone 3,267.6,3185.9,1.18,3,63.9,3.53,1.02,67.75,0.9102571428571429,1.210000000000003,0.01818181818181818,277.04627999999997,3.1859,5.352000000000006
V017,Light Commercial,Hybrid,8,100,3500,True,R027,Depot C,Zone 1,72.0,647.6,1.27,2,43.1,-1.92,1.04,8.77,0.18502857142857143,479.60999999999996,0.028798185941043084,70.6176,0.6476000000000001,2.8800000000000026
V014,Light Commercial,Diesel,4,100,3500,True,R023,Depot B,Zone 2,266.0,3239.3,1.28,3,54.4,-0.76,1.0,53.07,0.9255142857142857,112.36000000000003,0.023104693140794226,263.97839999999997,3.2393,0.0
V036,Van,Diesel,6,75,1500,True,R020,Central Hub,Port Terminal,198.5,1409.2,1.35,2,55.3,-0.17,1.18,28.8,0.9394666666666667,94.09000000000006,0.023978685612788635,198.16254999999998,1.4092,35.72999999999999
V049,Truck,Diesel,8,220,8000,True,R027,Depot C,Zone 1,71.6,4612.8,1.2,2,45.2,-0.87,1.0,24.73,0.5766,392.0399999999999,0.025974025974025972,70.97707999999999,4.6128,0.0
V027,Truck,Diesel,10,220,8000,True,R013,Central Hub,Metro Area,194.9,3060.6,1.5,2,49.0,-2.45,1.1,71.33,0.382575,256.0,0.03,190.12495,3.0606,19.490000000000016
V009,Semi-Trailer,Diesel,1,450,26000,True,R009,Depot A,Industrial Park,90.6,2790.8,1.6,1,29.3,-2.83,1.11,40.59,0.10733846153846155,1274.4900000000002,0.052805280528052806,88.03602,2.7908000000000004,9.966000000000008
V015,Van,Diesel,9,75,1500,True,R005,Hub North,Zone 3,171.9,169.8,1.57,1,52.3,-2.17,1.09,19.23,0.11320000000000001,161.29000000000008,0.029455909943714824,168.16977,0.1698,15.471000000000014
V010,Semi-Trailer,Diesel,12,450,26000,True,R028,Central Hub,Zone 4,29.9,11176.9,1.58,1,37.2,-0.45,1.3,17.87,0.42988076923076923,772.8399999999998,0.041361256544502616,29.76545,11.1769,8.97
V053,Van,CNG,12,75,1500,True,R013,Central Hub,Metro Area,192.3,1148.4,1.81,2,47.7,-0.99,1.0,37.71,0.7656000000000001,299.2899999999999,0.037166324435318275,190.39623,1.1484,0.0
V020,Truck,Diesel,4,220,8000,True,R025,Hub North,Zone 1,68.5,7208.1,1.51,2,30.3,-3.09,1.29,28.6,0.9010125,1204.0900000000001,0.04824281150159744,66.38335,7.2081,19.865000000000002
V023,Semi-Trailer,Diesel,7,450,26000,True,R010,Hub North,Zone 2,196.5,6020.6,1.28,2,56.5,3.54,1.04,116.21,0.23156153846153849,72.25,0.022260869565217393,203.45610000000002,6.0206,7.8600000000000065
V005,Light Commercial,CNG,10,100,3500,True,R029,Depot A,Port Terminal,32.2,1801.1,1.26,3,37.8,4.12,1.14,9.71,0.5146,739.8400000000001,0.032474226804123714,33.52664,1.8011,4.507999999999997
V027,Truck,Diesel,10,220,8000,True,R027,Depot C,Zone 1,70.7,4211.7,1.27,2,42.4,-1.66,1.09,24.54,0.5264624999999999,510.76000000000005,0.02926267281105991,69.52638,4.2116999999999996,6.363000000000006
V055,Van,CNG,6,75,1500,True,R010,Hub North,Zone 2,197.7,634.9,1.42,2,48.1,3.65,1.08,37.55,0.4232666666666666,285.60999999999996,0.028920570264765782,204.91604999999998,0.6349,15.816000000000013
V025,Truck,Diesel,11,220,8000,True,R015,Central Hub,Zone 3,162.1,4471.7,1.66,2,40.7,1.96,1.05,81.61,0.5589625,590.4899999999999,0.03980815347721822,165.27716,4.4717,8.105000000000008
V040,Van,CNG,2,75,1500,True,R024,Depot C,Zone 2,101.9,1329.4,1.09,1,66.1,-2.61,1.06,13.87,0.8862666666666668,1.2099999999999875,0.016244411326378543,99.24041000000001,1.3294000000000001,6.114000000000006
V011,Van,Diesel,6,75,1500,True,R007,Central Hub,Industrial Park,284.7,709.1,1.23,3,57.2,0.61,1.01,35.66,0.47273333333333334,60.839999999999954,0.0211340206185567,286.43667,0.7091000000000001,2.847000000000002
V009,Semi-Trailer,Diesel,1,450,26000,True,R001,Depot B,Port Terminal,287.4,5644.9,1.59,1,50.8,-2.08,1.1,120.51,0.21711153846153844,201.64000000000007,0.030694980694980698,281.42208,5.6449,28.740000000000023
V044,Van,CNG,4,75,1500,True,R009,Depot A,Industrial Park,87.7,998.4,1.49,1,36.7,-2.15,1.21,14.91,0.6656,800.8899999999999,0.03952254641909814,85.81445000000001,0.9984,18.416999999999998
V004,Van,Diesel,10,75,1500,True,R018,Hub North,Port Terminal,158.0,190.0,1.28,1,56.8,3.3,1.01,22.37,0.12666666666666668,67.24000000000005,0.022145328719723186,163.214,0.19,1.5800000000000014
V027,Truck,Diesel,10,220,8000,True,R005,Hub North,Zone 3,174.9,7192.8,1.88,1,39.0,-1.32,1.06,85.61,0.8991,676.0,0.047,172.59132,7.1928,10.49400000000001
V020,Truck,Diesel,4,220,8000,True,R011,Central Hub,Port Terminal,312.3,7191.2,1.43,1,42.2,0.65,1.03,136.13,0.8989,519.8399999999999,0.03310185185185185,314.32995,7.1912,9.369000000000009
V001,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,32.2,4636.4,1.46,1,32.3,-0.21,1.11,16.25,0.17832307692307692,1069.2900000000002,0.04384384384384385,32.132380000000005,4.6364,3.5420000000000034
V032,Truck,Diesel,8,220,8000,True,R003,Depot B,Zone 1,295.4,4546.0,1.0,2,80.0,-1.9,1.06,92.13,0.56825,225.0,0.012345679012345678,289.7874,4.546,17.724000000000014
V058,Truck,Diesel,12,220,8000,True,R002,Hub North,Metro Area,102.5,6222.3,1.73,3,41.3,1.53,1.15,55.87,0.7777875000000001,561.6900000000002,0.040898345153664306,104.06825,6.222300000000001,15.374999999999991
V005,Light Commercial,CNG,10,100,3500,True,R013,Central Hub,Metro Area,195.0,1732.1,1.84,2,36.3,-1.95,1.05,51.39,0.49488571428571426,823.6900000000002,0.04932975871313674,191.19750000000002,1.7321,9.750000000000009
V049,Truck,Diesel,8,220,8000,True,R001,Depot B,Port Terminal,287.2,4055.6,1.38,1,59.7,-2.89,1.1,89.19,0.50695,28.08999999999997,0.02273476112026359,278.89991999999995,4.0556,28.720000000000024
V033,Truck,Diesel,6,220,8000,True,R001,Depot B,Port Terminal,287.1,7397.4,1.19,1,58.5,-2.22,1.01,97.11,0.9246749999999999,42.25,0.02,280.72638,7.397399999999999,2.8710000000000027
V044,Van,CNG,4,75,1500,True,R006,Depot C,Zone 1,148.7,443.9,1.49,2,56.7,4.86,1.05,29.45,0.2959333333333333,68.88999999999996,0.02582322357019064,155.92682,0.44389999999999996,7.435000000000006
V006,Semi-Trailer,Diesel,8,450,26000,True,R004,Depot C,Zone 3,268.1,14231.5,1.34,3,67.6,2.69,1.18,169.58,0.5473653846153846,6.7599999999999705,0.019533527696793007,275.31189,14.2315,48.25799999999999
V053,Van,CNG,12,75,1500,True,R025,Hub North,Zone 1,68.6,296.6,1.75,2,28.1,-2.9,1.06,11.94,0.19773333333333334,1361.61,0.060137457044673534,66.61059999999999,0.29660000000000003,4.116000000000003
V001,Semi-Trailer,Diesel,6,450,26000,True,R004,Depot C,Zone 3,267.7,9283.9,1.1,3,72.9,2.72,1.05,134.98,0.3570730769230769,62.41000000000009,0.014884979702300407,274.98144,9.2839,13.38500000000001
V055,Van,CNG,6,75,1500,True,R016,Central Hub,Industrial Park,21.7,1234.9,1.52,1,26.2,0.53,1.07,4.64,0.8232666666666667,1505.4399999999998,0.05588235294117647,21.81501,1.2349,1.5190000000000012
V040,Van,CNG,2,75,1500,True,R022,Central Hub,Metro Area,266.5,1063.5,1.05,2,64.7,-1.84,1.03,35.71,0.709,0.08999999999999829,0.01598173515981735,261.5964,1.0635,7.995000000000007
V021,Van,Diesel,10,75,1500,True,R019,Depot B,Port Terminal,256.4,930.3,1.76,2,39.5,-2.04,1.1,38.65,0.6202,650.25,0.04345679012345679,251.16943999999998,0.9302999999999999,25.640000000000022
V001,Semi-Trailer,Diesel,6,450,26000,True,R020,Central Hub,Port Terminal,199.9,5116.9,1.69,2,47.7,-0.71,1.08,91.88,0.19680384615384613,299.2899999999999,0.03470225872689938,198.48071000000002,5.116899999999999,15.992000000000015
V037,Van,Petrol,6,75,1500,True,R011,Central Hub,Port Terminal,312.2,1234.6,1.23,1,60.8,0.6,1.06,52.49,0.8230666666666666,17.640000000000025,0.019902912621359223,314.0732,1.2346,18.732000000000017
V006,Semi-Trailer,Diesel,8,450,26000,True,R027,Depot C,Zone 1,68.0,9188.2,1.38,2,35.4,-1.5,1.03,34.05,0.35339230769230773,876.1600000000001,0.03791208791208791,66.98,9.1882,2.040000000000002
V037,Van,Petrol,6,75,1500,True,R003,Depot B,Zone 1,293.2,832.1,1.21,2,56.8,-1.39,1.01,38.44,0.5547333333333333,67.24000000000005,0.020934256055363323,289.12451999999996,0.8321000000000001,2.9320000000000026
V047,Semi-Trailer,Diesel,6,450,26000,True,R004,Depot C,Zone 3,267.1,7759.8,1.11,3,67.2,3.77,1.05,137.52,0.2984538461538462,4.840000000000012,0.016275659824046922,277.16967000000005,7.7598,13.355000000000013
V017,Light Commercial,Hybrid,8,100,3500,True,R026,Central Hub,Zone 4,112.8,1899.2,1.85,3,37.9,0.23,1.05,19.41,0.5426285714285715,734.4100000000001,0.047557840616966586,113.05944,1.8992,5.640000000000005
V015,Van,Diesel,9,75,1500,True,R003,Depot B,Zone 1,293.8,866.7,1.0,2,71.3,-1.89,1.04,32.34,0.5778,39.68999999999996,0.013831258644536654,288.24718,0.8667,11.752000000000011
V014,Light Commercial,Diesel,4,100,3500,True,R006,Depot C,Zone 1,147.6,1362.9,1.73,2,39.2,5.08,1.06,44.24,0.3894,665.6399999999999,0.04303482587064676,155.09807999999998,1.3629,8.856000000000007
V014,Light Commercial,Diesel,4,100,3500,True,R006,Depot C,Zone 1,145.5,1855.1,1.93,2,39.6,4.82,1.03,47.44,0.5300285714285714,645.16,0.04753694581280788,152.5131,1.8551,4.365000000000004
